entry_id,transaction_id,account_id,type,amount,currency,platform_fee,tax,net_amount,status,reconciliation_id,notes,recorded_at,updated_at,operator_id
LED_29357,TXN_39357,ACC_MER_004,credit,22299.16,INR,445.98,66.9,21786.28,reconciled,REC_29357,Auto-reconciled,2026-10-13 05:34:00,,SYS
LED_29358,TXN_39358,ACC_MER_001,credit,16940.15,INR,338.8,50.82,16550.53,reconciled,REC_29358,Auto-reconciled,2026-10-13 08:36:00,,SYS
LED_29359,TXN_39359,ACC_MER_003,credit,10797.28,INR,215.95,32.39,10548.94,reconciled,REC_29359,Auto-reconciled,2026-10-13 04:38:00,,SYS
LED_29361,TXN_39361,ACC_MER_003,credit,1515.91,INR,30.32,4.55,1481.04,reconciled,REC_29361,Auto-reconciled,2026-10-13 06:42:00,,SYS
LED_29363,TXN_39363,ACC_MER_005,credit,20603.53,INR,412.07,61.81,20129.65,reconciled,REC_29363,Auto-reconciled,2026-10-13 08:46:00,,SYS
LED_29364,TXN_39364,ACC_MER_002,credit,9165.58,INR,183.31,27.5,8954.77,reconciled,REC_29364,Auto-reconciled,2026-10-13 06:48:00,,SYS
LED_29365,TXN_39365,ACC_MER_004,credit,16605.81,INR,332.12,49.82,16223.88,reconciled,REC_29365,Auto-reconciled,2026-10-13 07:50:00,,SYS
LED_29366,TXN_39366,ACC_MER_005,credit,10275.7,INR,205.51,30.83,10039.36,reconciled,REC_29366,Auto-reconciled,2026-10-13 04:52:00,,SYS
LED_29367,TXN_39367,ACC_MER_004,credit,4512.56,INR,90.25,13.54,4408.77,reconciled,REC_29367,Auto-reconciled,2026-10-13 08:54:00,,SYS
LED_29368,TXN_39368,ACC_MER_001,credit,12428.35,INR,248.57,37.29,12142.5,reconciled,REC_29368,Auto-reconciled,2026-10-13 04:56:00,,SYS
LED_29369,TXN_39369,ACC_MER_001,credit,9966.22,INR,199.32,29.9,9737.0,reconciled,REC_29369,Auto-reconciled,2026-10-13 07:58:00,,SYS
LED_29370,TXN_39370,ACC_MER_001,credit,10303.66,INR,206.07,30.91,10066.68,pending,,Awaiting bank settlement,2026-10-12 03:00:00,,SYS
LED_29371,TXN_39371,ACC_MER_002,credit,12512.57,INR,250.25,37.54,12224.78,reconciled,REC_29371,Auto-reconciled,2026-10-13 08:02:00,,SYS
LED_29372,TXN_39372,ACC_MER_001,credit,22244.48,INR,444.89,66.73,21732.86,reconciled,REC_29372,Auto-reconciled,2026-10-13 05:04:00,,SYS
LED_29373,TXN_39373,ACC_MER_001,credit,9442.48,INR,188.85,28.33,9225.3,reconciled,REC_29373,Auto-reconciled,2026-10-13 07:06:00,,SYS
LED_29374,TXN_39374,ACC_MER_002,credit,18008.48,INR,360.17,54.03,17594.28,reconciled,REC_29374,Auto-reconciled,2026-10-13 07:08:00,,SYS
LED_29375,TXN_39375,ACC_MER_001,credit,16147.67,INR,322.95,48.44,15776.27,reconciled,REC_29375,Auto-reconciled,2026-10-13 06:10:00,,SYS
LED_29376,TXN_39376,ACC_MER_002,credit,6087.93,INR,121.76,18.26,5947.91,reconciled,REC_29376,Auto-reconciled,2026-10-13 08:12:00,,SYS
LED_29378,TXN_39378,ACC_MER_005,credit,6828.79,INR,136.58,20.49,6671.73,reconciled,REC_29378,Auto-reconciled,2026-10-13 08:16:00,,SYS
LED_29380,TXN_39380,ACC_MER_001,credit,12218.02,INR,244.36,36.65,11937.01,reconciled,REC_29380,Auto-reconciled,2026-10-13 07:20:00,,SYS
LED_29381,TXN_39381,ACC_MER_005,credit,8309.94,INR,166.2,24.93,8118.81,reconciled,REC_29381,Auto-reconciled,2026-10-13 06:22:00,,SYS
LED_29382,TXN_39382,ACC_MER_001,credit,14173.2,INR,283.46,42.52,13847.22,reconciled,REC_29382,Auto-reconciled,2026-10-13 05:24:00,,SYS
LED_29383,TXN_39383,ACC_MER_004,credit,13227.98,INR,264.56,39.68,12923.74,reconciled,REC_29383,Auto-reconciled,2026-10-13 05:26:00,,SYS
LED_29384,TXN_39384,ACC_MER_004,credit,21227.16,INR,424.54,63.68,20738.94,reconciled,REC_29384,Auto-reconciled,2026-10-13 05:28:00,,SYS
LED_29385,TXN_39385,ACC_MER_005,credit,4838.25,INR,96.77,14.51,4726.97,reconciled,REC_29385,Auto-reconciled,2026-10-13 05:30:00,,SYS
LED_29386,TXN_39386,ACC_MER_005,credit,11871.98,INR,237.44,35.62,11598.92,reconciled,REC_29386,Auto-reconciled,2026-10-13 09:32:00,,SYS
LED_29387,TXN_39387,ACC_MER_004,credit,13157.87,INR,263.16,39.47,12855.24,reconciled,REC_29387,Auto-reconciled,2026-10-13 09:34:00,,SYS
LED_29388,TXN_39388,ACC_MER_003,credit,8922.35,INR,178.45,26.77,8717.14,reconciled,REC_29388,Auto-reconciled,2026-10-13 06:36:00,,SYS
LED_29389,TXN_39389,ACC_MER_005,credit,15010.73,INR,300.21,45.03,14665.48,reconciled,REC_29389,Auto-reconciled,2026-10-13 08:38:00,,SYS
LED_29390,TXN_39390,ACC_MER_001,credit,8866.44,INR,177.33,26.6,8662.51,reconciled,REC_29390,Auto-reconciled,2026-10-13 08:40:00,,SYS
LED_29391,TXN_39391,ACC_MER_005,credit,9901.13,INR,198.02,29.7,9673.4,reconciled,REC_29391,Auto-reconciled,2026-10-13 05:42:00,,SYS
LED_29392,TXN_39392,ACC_MER_005,credit,5260.32,INR,105.21,15.78,5139.33,reconciled,REC_29392,Auto-reconciled,2026-10-13 08:44:00,,SYS
LED_29393,TXN_39393,ACC_MER_002,credit,13523.75,INR,270.48,40.57,13212.7,reconciled,REC_29393,Auto-reconciled,2026-10-13 08:46:00,,SYS
LED_29394,TXN_39394,ACC_MER_001,credit,8714.19,INR,174.28,26.14,8513.76,pending,,Awaiting bank settlement,2026-10-12 03:48:00,,SYS
LED_29395,TXN_39395,ACC_MER_001,credit,6870.99,INR,137.42,20.61,6712.96,reconciled,REC_29395,Auto-reconciled,2026-10-13 05:50:00,,SYS
LED_29396,TXN_39396,ACC_MER_003,credit,14912.05,INR,298.24,44.74,14569.07,reconciled,REC_29396,Auto-reconciled,2026-10-13 07:52:00,,SYS
LED_29397,TXN_39397,ACC_MER_002,credit,22686.55,INR,453.73,68.06,22164.76,reconciled,REC_29397,Auto-reconciled,2026-10-13 08:54:00,,SYS
LED_29400,TXN_39400,ACC_MER_001,credit,8499.32,INR,169.99,25.5,8303.84,reconciled,REC_29400,Auto-reconciled,2026-10-13 08:00:00,,SYS
LED_29401,TXN_39401,ACC_MER_005,credit,16930.95,INR,338.62,50.79,16541.54,reconciled,REC_29401,Auto-reconciled,2026-10-13 07:02:00,,SYS
LED_29402,TXN_39402,ACC_MER_004,credit,11704.72,INR,234.09,35.11,11435.51,reconciled,REC_29402,Auto-reconciled,2026-10-13 07:04:00,,SYS
LED_29404,TXN_39404,ACC_MER_001,credit,10138.18,INR,202.76,30.41,9905.0,reconciled,REC_29404,Auto-reconciled,2026-10-13 08:08:00,,SYS
LED_29405,TXN_39405,ACC_MER_001,credit,3216.44,INR,64.33,9.65,3142.46,reconciled,REC_29405,Auto-reconciled,2026-10-13 10:10:00,,SYS
LED_29406,TXN_39406,ACC_MER_001,credit,24080.7,INR,481.61,72.24,23526.84,reconciled,REC_29406,Auto-reconciled,2026-10-13 06:12:00,,SYS
LED_29407,TXN_39407,ACC_MER_005,credit,23150.82,INR,463.02,69.45,22618.35,reconciled,REC_29407,Auto-reconciled,2026-10-13 06:14:00,,SYS
LED_29408,TXN_39408,ACC_MER_002,credit,20246.87,INR,404.94,60.74,19781.19,reconciled,REC_29408,Auto-reconciled,2026-10-13 09:16:00,,SYS
LED_29409,TXN_39409,ACC_MER_003,credit,15493.42,INR,309.87,46.48,15137.07,reconciled,REC_29409,Auto-reconciled,2026-10-13 07:18:00,,SYS
LED_29411,TXN_39411,ACC_MER_005,credit,10147.74,INR,202.95,30.44,9914.34,reconciled,REC_29411,Auto-reconciled,2026-10-13 09:22:00,,SYS
LED_29412,TXN_39412,ACC_MER_002,credit,23205.29,INR,464.11,69.62,22671.57,reconciled,REC_29412,Auto-reconciled,2026-10-13 09:24:00,,SYS
LED_29413,TXN_39413,ACC_MER_002,credit,10349.82,INR,207.0,31.05,10111.77,pending,,Awaiting bank settlement,2026-10-12 04:26:00,,SYS
LED_29414,TXN_39414,ACC_MER_003,credit,4619.43,INR,92.39,13.86,4513.18,reconciled,REC_29414,Auto-reconciled,2026-10-13 08:28:00,,SYS
LED_29415,TXN_39415,ACC_MER_005,credit,1461.0,INR,29.22,4.38,1427.4,reconciled,REC_29415,Auto-reconciled,2026-10-13 06:30:00,,SYS
LED_29416,TXN_39416,ACC_MER_002,credit,17403.06,INR,348.06,52.21,17002.79,reconciled,REC_29416,Auto-reconciled,2026-10-13 08:32:00,,SYS
LED_29417,TXN_39417,ACC_MER_004,credit,23298.12,INR,465.96,69.89,22762.26,reconciled,REC_29417,Auto-reconciled,2026-10-13 10:34:00,,SYS
LED_29418,TXN_39418,ACC_MER_001,credit,4412.79,INR,88.26,13.24,4311.3,reconciled,REC_29418,Auto-reconciled,2026-10-13 07:36:00,,SYS
LED_29419,TXN_39419,ACC_MER_001,credit,23177.5,INR,463.55,69.53,22644.42,reconciled,REC_29419,Auto-reconciled,2026-10-13 06:38:00,,SYS
LED_29420,TXN_39420,ACC_MER_001,credit,24002.66,INR,480.05,72.01,23450.6,reconciled,REC_29420,Auto-reconciled,2026-10-13 06:40:00,,SYS
LED_29421,TXN_39421,ACC_MER_005,credit,12752.71,INR,255.05,38.26,12459.4,reconciled,REC_29421,Auto-reconciled,2026-10-13 10:42:00,,SYS
LED_29422,TXN_39422,ACC_MER_001,credit,20055.24,INR,401.1,60.17,19593.97,reconciled,REC_29422,Auto-reconciled,2026-10-13 07:44:00,,SYS
LED_29423,TXN_39423,ACC_MER_002,credit,3584.36,INR,71.69,10.75,3501.92,reconciled,REC_29423,Auto-reconciled,2026-10-13 09:46:00,,SYS
LED_29424,TXN_39424,ACC_MER_002,credit,10300.92,INR,206.02,30.9,10064.0,reconciled,REC_29424,Auto-reconciled,2026-10-13 09:48:00,,SYS
LED_29425,TXN_39425,ACC_MER_005,credit,22457.95,INR,449.16,67.37,21941.42,reconciled,REC_29425,Auto-reconciled,2026-10-13 08:50:00,,SYS
LED_29426,TXN_39426,ACC_MER_002,credit,16734.6,INR,334.69,50.2,16349.7,reconciled,REC_29426,Auto-reconciled,2026-10-13 09:52:00,,SYS
LED_29427,TXN_39427,ACC_MER_004,credit,7945.57,INR,158.91,23.84,7762.82,reconciled,REC_29427,Auto-reconciled,2026-10-13 08:54:00,,SYS
LED_29428,TXN_39428,ACC_MER_003,credit,23410.64,INR,468.21,70.23,22872.2,pending,,Awaiting bank settlement,2026-10-12 04:56:00,,SYS
LED_29429,TXN_39429,ACC_MER_002,credit,602.21,INR,12.04,1.81,588.36,reconciled,REC_29429,Auto-reconciled,2026-10-13 08:58:00,,SYS
LED_29430,TXN_39430,ACC_MER_001,credit,24325.05,INR,486.5,72.98,23765.57,reconciled,REC_29430,Auto-reconciled,2026-10-13 07:00:00,,SYS
LED_29431,TXN_39431,ACC_MER_002,credit,21272.75,INR,425.45,63.82,20783.48,reconciled,REC_29431,Auto-reconciled,2026-10-13 09:02:00,,SYS
LED_29432,TXN_39432,ACC_MER_005,credit,10219.56,INR,204.39,30.66,9984.51,pending,,Awaiting bank settlement,2026-10-12 05:04:00,,SYS
LED_29433,TXN_39433,ACC_MER_005,credit,23689.07,INR,473.78,71.07,23144.22,reconciled,REC_29433,Auto-reconciled,2026-10-13 09:06:00,,SYS
LED_29434,TXN_39434,ACC_MER_005,credit,9543.35,INR,190.87,28.63,9323.85,reconciled,REC_29434,Auto-reconciled,2026-10-13 07:08:00,,SYS
LED_29435,TXN_39435,ACC_MER_005,credit,4889.51,INR,97.79,14.67,4777.05,reconciled,REC_29435,Auto-reconciled,2026-10-13 09:10:00,,SYS
LED_29436,TXN_39436,ACC_MER_004,credit,5773.24,INR,115.46,17.32,5640.46,reconciled,REC_29436,Auto-reconciled,2026-10-13 09:12:00,,SYS
LED_29437,TXN_39437,ACC_MER_005,credit,18197.66,INR,363.95,54.59,17779.11,reconciled,REC_29437,Auto-reconciled,2026-10-13 11:14:00,,SYS
LED_29438,TXN_39438,ACC_MER_002,credit,22694.31,INR,453.89,68.08,22172.34,reconciled,REC_29438,Auto-reconciled,2026-10-13 08:16:00,,SYS
LED_29439,TXN_39439,ACC_MER_002,credit,20399.65,INR,407.99,61.2,19930.46,reconciled,REC_29439,Auto-reconciled,2026-10-13 08:18:00,,SYS
LED_29440,TXN_39440,ACC_MER_001,credit,21387.45,INR,427.75,64.16,20895.54,reconciled,REC_29440,Auto-reconciled,2026-10-13 10:20:00,,SYS
LED_29441,TXN_39441,ACC_MER_001,credit,17904.04,INR,358.08,53.71,17492.25,reconciled,REC_29441,Auto-reconciled,2026-10-13 10:22:00,,SYS
LED_29443,TXN_39443,ACC_MER_001,credit,15231.06,INR,304.62,45.69,14880.75,reconciled,REC_29443,Auto-reconciled,2026-10-13 08:26:00,,SYS
LED_29444,TXN_39444,ACC_MER_002,credit,17949.26,INR,358.99,53.85,17536.43,reconciled,REC_29444,Auto-reconciled,2026-10-13 11:28:00,,SYS
LED_29445,TXN_39445,ACC_MER_002,credit,1917.16,INR,38.34,5.75,1873.07,reconciled,REC_29445,Auto-reconciled,2026-10-13 09:30:00,,SYS
LED_29446,TXN_39446,ACC_MER_005,credit,10277.75,INR,205.56,30.83,10041.36,reconciled,REC_29446,Auto-reconciled,2026-10-13 11:32:00,,SYS
LED_29447,TXN_39447,ACC_MER_001,credit,20757.16,INR,415.14,62.27,20279.75,reconciled,REC_29447,Auto-reconciled,2026-10-13 07:34:00,,SYS
LED_29448,TXN_39448,ACC_MER_001,credit,15770.21,INR,315.4,47.31,15407.5,reconciled,REC_29448,Auto-reconciled,2026-10-13 11:36:00,,SYS
LED_29449,TXN_39449,ACC_MER_003,credit,18226.78,INR,364.54,54.68,17807.56,reconciled,REC_29449,Auto-reconciled,2026-10-13 09:38:00,,SYS
LED_29450,TXN_39450,ACC_MER_001,credit,20122.17,INR,402.44,60.37,19659.36,reconciled,REC_29450,Auto-reconciled,2026-10-13 08:40:00,,SYS
LED_29451,TXN_39451,ACC_MER_003,credit,10279.5,INR,205.59,30.84,10043.07,pending,,Awaiting bank settlement,2026-10-12 05:42:00,,SYS
LED_29452,TXN_39452,ACC_MER_002,credit,23942.46,INR,478.85,71.83,23391.78,reconciled,REC_29452,Auto-reconciled,2026-10-13 11:44:00,,SYS
LED_29453,TXN_39453,ACC_MER_004,credit,14013.92,INR,280.28,42.04,13691.6,reconciled,REC_29453,Auto-reconciled,2026-10-13 11:46:00,,SYS
LED_29455,TXN_39455,ACC_MER_005,credit,10503.66,INR,210.07,31.51,10262.08,reconciled,REC_29455,Auto-reconciled,2026-10-13 11:50:00,,SYS
LED_29456,TXN_39456,ACC_MER_002,credit,353.51,INR,7.07,1.06,345.38,reconciled,REC_29456,Auto-reconciled,2026-10-13 11:52:00,,SYS
LED_29457,TXN_39457,ACC_MER_002,credit,3308.22,INR,66.16,9.92,3232.13,reconciled,REC_29457,Auto-reconciled,2026-10-13 10:54:00,,SYS
LED_29458,TXN_39458,ACC_MER_004,credit,2686.18,INR,53.72,8.06,2624.4,reconciled,REC_29458,Auto-reconciled,2026-10-13 07:56:00,,SYS
LED_29459,TXN_39459,ACC_MER_002,credit,24863.88,INR,497.28,74.59,24292.01,reconciled,REC_29459,Auto-reconciled,2026-10-13 08:58:00,,SYS
LED_29460,TXN_39460,ACC_MER_004,credit,6383.38,INR,127.67,19.15,6236.56,reconciled,REC_29460,Auto-reconciled,2026-10-13 09:00:00,,SYS
LED_29461,TXN_39461,ACC_MER_001,credit,8763.92,INR,175.28,26.29,8562.35,reconciled,REC_29461,Auto-reconciled,2026-10-13 11:02:00,,SYS
LED_29462,TXN_39462,ACC_MER_005,credit,10590.46,INR,211.81,31.77,10346.88,reconciled,REC_29462,Auto-reconciled,2026-10-13 09:04:00,,SYS
LED_29464,TXN_39464,ACC_MER_003,credit,14636.1,INR,292.72,43.91,14299.47,reconciled,REC_29464,Auto-reconciled,2026-10-13 11:08:00,,SYS
LED_29465,TXN_39465,ACC_MER_003,credit,21387.94,INR,427.76,64.16,20896.02,reconciled,REC_29465,Auto-reconciled,2026-10-13 08:10:00,,SYS
LED_29466,TXN_39466,ACC_MER_001,credit,21889.91,INR,437.8,65.67,21386.44,reconciled,REC_29466,Auto-reconciled,2026-10-13 12:12:00,,SYS
LED_29467,TXN_39467,ACC_MER_001,credit,2974.06,INR,59.48,8.92,2905.66,reconciled,REC_29467,Auto-reconciled,2026-10-13 09:14:00,,SYS
LED_29468,TXN_39468,ACC_MER_002,credit,1742.24,INR,34.84,5.23,1702.17,reconciled,REC_29468,Auto-reconciled,2026-10-13 10:16:00,,SYS
LED_29469,TXN_39469,ACC_MER_002,credit,6831.28,INR,136.63,20.49,6674.16,reconciled,REC_29469,Auto-reconciled,2026-10-13 11:18:00,,SYS
LED_29471,TXN_39471,ACC_MER_005,credit,8103.99,INR,162.08,24.31,7917.6,reconciled,REC_29471,Auto-reconciled,2026-10-13 09:22:00,,SYS
LED_29472,TXN_39472,ACC_MER_001,credit,519.23,INR,10.38,1.56,507.29,reconciled,REC_29472,Auto-reconciled,2026-10-13 08:24:00,,SYS
LED_29473,TXN_39473,ACC_MER_002,credit,24134.6,INR,482.69,72.4,23579.5,reconciled,REC_29473,Auto-reconciled,2026-10-13 10:26:00,,SYS
LED_29475,TXN_39475,ACC_MER_004,credit,6979.44,INR,139.59,20.94,6818.91,reconciled,REC_29475,Auto-reconciled,2026-10-13 09:30:00,,SYS
LED_29476,TXN_39476,ACC_MER_003,credit,8480.38,INR,169.61,25.44,8285.33,reconciled,REC_29476,Auto-reconciled,2026-10-13 09:32:00,,SYS
LED_29477,TXN_39477,ACC_MER_001,credit,15530.33,INR,310.61,46.59,15173.13,reconciled,REC_29477,Auto-reconciled,2026-10-13 09:34:00,,SYS
LED_29478,TXN_39478,ACC_MER_001,credit,9808.84,INR,196.18,29.43,9583.24,reconciled,REC_29478,Auto-reconciled,2026-10-13 09:36:00,,SYS
LED_29479,TXN_39479,ACC_MER_004,credit,13054.32,INR,261.09,39.16,12754.07,reconciled,REC_29479,Auto-reconciled,2026-10-13 09:38:00,,SYS
LED_29480,TXN_39480,ACC_MER_001,credit,18878.34,INR,377.57,56.64,18444.14,reconciled,REC_29480,Auto-reconciled,2026-10-13 09:40:00,,SYS
LED_29481,TXN_39481,ACC_MER_002,credit,3855.89,INR,77.12,11.57,3767.2,reconciled,REC_29481,Auto-reconciled,2026-10-13 10:42:00,,SYS
LED_29482,TXN_39482,ACC_MER_003,credit,2788.91,INR,55.78,8.37,2724.77,reconciled,REC_29482,Auto-reconciled,2026-10-13 11:44:00,,SYS
LED_29483,TXN_39483,ACC_MER_004,credit,10178.92,INR,203.58,30.54,9944.8,reconciled,REC_29483,Auto-reconciled,2026-10-13 12:46:00,,SYS
LED_29484,TXN_39484,ACC_MER_002,credit,16989.23,INR,339.78,50.97,16598.48,reconciled,REC_29484,Auto-reconciled,2026-10-13 10:48:00,,SYS
LED_29486,TXN_39486,ACC_MER_005,credit,18471.85,INR,369.44,55.42,18047.0,reconciled,REC_29486,Auto-reconciled,2026-10-13 08:52:00,,SYS
LED_29488,TXN_39488,ACC_MER_002,credit,2660.89,INR,53.22,7.98,2599.69,reconciled,REC_29488,Auto-reconciled,2026-10-13 12:56:00,,SYS
LED_29491,TXN_39491,ACC_MER_004,credit,5929.39,INR,118.59,17.79,5793.01,reconciled,REC_29491,Auto-reconciled,2026-10-13 09:02:00,,SYS
LED_29492,TXN_39492,ACC_MER_001,credit,12282.12,INR,245.64,36.85,11999.63,reconciled,REC_29492,Auto-reconciled,2026-10-13 10:04:00,,SYS
LED_29493,TXN_39493,ACC_MER_004,credit,11146.22,INR,222.92,33.44,10889.86,reconciled,REC_29493,Auto-reconciled,2026-10-13 10:06:00,,SYS
LED_29494,TXN_39494,ACC_MER_001,credit,12490.89,INR,249.82,37.47,12203.6,reconciled,REC_29494,Auto-reconciled,2026-10-13 10:08:00,,SYS
LED_29495,TXN_39495,ACC_MER_004,credit,24068.75,INR,481.38,72.21,23515.17,reconciled,REC_29495,Auto-reconciled,2026-10-13 11:10:00,,SYS
LED_29496,TXN_39496,ACC_MER_005,credit,8182.67,INR,163.65,24.55,7994.47,reconciled,REC_29496,Auto-reconciled,2026-10-13 09:12:00,,SYS
LED_29497,TXN_39497,ACC_MER_002,credit,8656.44,INR,173.13,25.97,8457.34,reconciled,REC_29497,Auto-reconciled,2026-10-13 10:14:00,,SYS
LED_29499,TXN_39499,ACC_MER_005,credit,4281.66,INR,85.63,12.84,4183.18,reconciled,REC_29499,Auto-reconciled,2026-10-13 10:18:00,,SYS
LED_29500,TXN_39500,ACC_MER_001,credit,24134.04,INR,482.68,72.4,23578.96,reconciled,REC_29500,Auto-reconciled,2026-10-13 12:20:00,,SYS
LED_29502,TXN_39502,ACC_MER_005,credit,19308.34,INR,386.17,57.93,18864.25,reconciled,REC_29502,Auto-reconciled,2026-10-13 11:24:00,,SYS
LED_29503,TXN_39503,ACC_MER_005,credit,22456.66,INR,449.13,67.37,21940.16,reconciled,REC_29503,Auto-reconciled,2026-10-13 13:26:00,,SYS
LED_29504,TXN_39504,ACC_MER_003,credit,17714.68,INR,354.29,53.14,17307.24,reconciled,REC_29504,Auto-reconciled,2026-10-13 09:28:00,,SYS
LED_29505,TXN_39505,ACC_MER_002,credit,8180.06,INR,163.6,24.54,7991.92,reconciled,REC_29505,Auto-reconciled,2026-10-13 10:30:00,,SYS
LED_29506,TXN_39506,ACC_MER_002,credit,940.78,INR,18.82,2.82,919.14,reconciled,REC_29506,Auto-reconciled,2026-10-13 10:32:00,,SYS
LED_29507,TXN_39507,ACC_MER_004,credit,6647.0,INR,132.94,19.94,6494.12,reconciled,REC_29507,Auto-reconciled,2026-10-13 13:34:00,,SYS
LED_29508,TXN_39508,ACC_MER_001,credit,17918.24,INR,358.36,53.75,17506.12,reconciled,REC_29508,Auto-reconciled,2026-10-13 11:36:00,,SYS
LED_29509,TXN_39509,ACC_MER_001,credit,4645.25,INR,92.91,13.94,4538.41,reconciled,REC_29509,Auto-reconciled,2026-10-13 12:38:00,,SYS
LED_29510,TXN_39510,ACC_MER_004,credit,15664.73,INR,313.29,46.99,15304.44,pending,,Awaiting bank settlement,2026-10-12 07:40:00,,SYS
LED_29511,TXN_39511,ACC_MER_004,credit,3143.93,INR,62.88,9.43,3071.62,reconciled,REC_29511,Auto-reconciled,2026-10-13 10:42:00,,SYS
LED_29512,TXN_39512,ACC_MER_004,credit,713.25,INR,14.27,2.14,696.85,reconciled,REC_29512,Auto-reconciled,2026-10-13 10:44:00,,SYS
LED_29513,TXN_39513,ACC_MER_001,credit,23941.49,INR,478.83,71.82,23390.84,reconciled,REC_29513,Auto-reconciled,2026-10-13 09:46:00,,SYS
LED_29514,TXN_39514,ACC_MER_004,credit,15868.4,INR,317.37,47.61,15503.43,reconciled,REC_29514,Auto-reconciled,2026-10-13 11:48:00,,SYS
LED_29515,TXN_39515,ACC_MER_002,credit,9905.79,INR,198.12,29.72,9677.96,reconciled,REC_29515,Auto-reconciled,2026-10-13 09:50:00,,SYS
LED_29516,TXN_39516,ACC_MER_001,credit,18498.96,INR,369.98,55.5,18073.48,reconciled,REC_29516,Auto-reconciled,2026-10-13 09:52:00,,SYS
LED_29517,TXN_39517,ACC_MER_004,credit,13165.12,INR,263.3,39.5,12862.32,reconciled,REC_29517,Auto-reconciled,2026-10-13 11:54:00,,SYS
LED_29518,TXN_39518,ACC_MER_001,credit,7547.6,INR,150.95,22.64,7374.01,reconciled,REC_29518,Auto-reconciled,2026-10-13 10:56:00,,SYS
LED_29519,TXN_39519,ACC_MER_004,credit,13407.82,INR,268.16,40.22,13099.44,reconciled,REC_29519,Auto-reconciled,2026-10-13 09:58:00,,SYS
LED_29520,TXN_39520,ACC_MER_001,credit,17436.54,INR,348.73,52.31,17035.5,reconciled,REC_29520,Auto-reconciled,2026-10-13 13:00:00,,SYS
LED_29521,TXN_39521,ACC_MER_001,credit,2681.7,INR,53.63,8.05,2620.02,pending,,Awaiting bank settlement,2026-10-12 08:02:00,,SYS
LED_29522,TXN_39522,ACC_MER_002,credit,22548.72,INR,450.97,67.65,22030.1,pending,,Awaiting bank settlement,2026-10-12 08:04:00,,SYS
LED_29523,TXN_39523,ACC_MER_004,credit,1331.03,INR,26.62,3.99,1300.42,reconciled,REC_29523,Auto-reconciled,2026-10-13 14:06:00,,SYS
LED_29524,TXN_39524,ACC_MER_003,credit,3922.54,INR,78.45,11.77,3832.32,reconciled,REC_29524,Auto-reconciled,2026-10-13 11:08:00,,SYS
LED_29526,TXN_39526,ACC_MER_004,credit,14641.05,INR,292.82,43.92,14304.31,reconciled,REC_29526,Auto-reconciled,2026-10-13 14:12:00,,SYS
LED_29527,TXN_39527,ACC_MER_004,credit,15433.66,INR,308.67,46.3,15078.69,reconciled,REC_29527,Auto-reconciled,2026-10-13 10:14:00,,SYS
LED_29528,TXN_39528,ACC_MER_002,credit,4744.27,INR,94.89,14.23,4635.15,reconciled,REC_29528,Auto-reconciled,2026-10-13 10:16:00,,SYS
LED_29529,TXN_39529,ACC_MER_004,credit,16170.41,INR,323.41,48.51,15798.49,reconciled,REC_29529,Auto-reconciled,2026-10-13 12:18:00,,SYS
LED_29530,TXN_39530,ACC_MER_002,credit,21776.66,INR,435.53,65.33,21275.8,reconciled,REC_29530,Auto-reconciled,2026-10-13 10:20:00,,SYS
LED_29531,TXN_39531,ACC_MER_001,credit,22405.3,INR,448.11,67.22,21889.98,reconciled,REC_29531,Auto-reconciled,2026-10-13 10:22:00,,SYS
LED_29532,TXN_39532,ACC_MER_004,credit,13522.28,INR,270.45,40.57,13211.27,reconciled,REC_29532,Auto-reconciled,2026-10-13 10:24:00,,SYS
LED_29533,TXN_39533,ACC_MER_002,credit,19164.06,INR,383.28,57.49,18723.29,reconciled,REC_29533,Auto-reconciled,2026-10-13 13:26:00,,SYS
LED_29534,TXN_39534,ACC_MER_004,credit,14785.89,INR,295.72,44.36,14445.81,reconciled,REC_29534,Auto-reconciled,2026-10-13 12:28:00,,SYS
LED_29535,TXN_39535,ACC_MER_001,credit,16517.05,INR,330.34,49.55,16137.16,reconciled,REC_29535,Auto-reconciled,2026-10-13 13:30:00,,SYS
LED_29537,TXN_39537,ACC_MER_005,credit,12988.71,INR,259.77,38.97,12689.97,reconciled,REC_29537,Auto-reconciled,2026-10-13 11:34:00,,SYS
LED_29539,TXN_39539,ACC_MER_002,credit,24439.59,INR,488.79,73.32,23877.48,reconciled,REC_29539,Auto-reconciled,2026-10-13 14:38:00,,SYS
LED_29540,TXN_39540,ACC_MER_003,credit,10734.11,INR,214.68,32.2,10487.23,reconciled,REC_29540,Auto-reconciled,2026-10-13 10:40:00,,SYS
LED_29541,TXN_39541,ACC_MER_002,credit,15705.33,INR,314.11,47.12,15344.11,reconciled,REC_29541,Auto-reconciled,2026-10-13 12:42:00,,SYS
LED_29542,TXN_39542,ACC_MER_004,credit,19170.35,INR,383.41,57.51,18729.43,reconciled,REC_29542,Auto-reconciled,2026-10-13 10:44:00,,SYS
LED_29543,TXN_39543,ACC_MER_003,credit,3428.91,INR,68.58,10.29,3350.05,reconciled,REC_29543,Auto-reconciled,2026-10-13 13:46:00,,SYS
LED_29545,TXN_39545,ACC_MER_001,credit,24265.63,INR,485.31,72.8,23707.52,reconciled,REC_29545,Auto-reconciled,2026-10-13 12:50:00,,SYS
