settlement_id,transaction_id,bank_name,account_last4,routing_number,swift_code,amount,currency,status,failure_reason,batch_id,settled_at,utr_number,reference_id,metadata
STL_29416,TXN_39416,SBI,5082,RTG123456,SWIFT123,17403.06,INR,settled,,BATCH_20261012,2026-10-13 07:32:00,UTR54892288,REF_29416,{}
STL_29417,TXN_39417,SBI,6160,RTG123456,SWIFT123,23298.12,INR,settled,,BATCH_20261012,2026-10-13 09:34:00,UTR89604974,REF_29417,{}
STL_29418,TXN_39418,HDFC Bank,9118,RTG123456,SWIFT123,4412.79,INR,settled,,BATCH_20261012,2026-10-13 06:36:00,UTR30107798,REF_29418,{}
STL_29419,TXN_39419,ICICI Bank,2124,RTG123456,SWIFT123,23177.5,INR,settled,,BATCH_20261012,2026-10-13 05:38:00,UTR31024125,REF_29419,{}
STL_29420,TXN_39420,HDFC Bank,3669,RTG123456,SWIFT123,24002.66,INR,settled,,BATCH_20261012,2026-10-13 05:40:00,UTR24504304,REF_29420,{}
STL_29421,TXN_39421,ICICI Bank,1275,RTG123456,SWIFT123,12752.71,INR,settled,,BATCH_20261012,2026-10-13 09:42:00,UTR21339373,REF_29421,{}
STL_29422,TXN_39422,HDFC Bank,2823,RTG123456,SWIFT123,20055.24,INR,settled,,BATCH_20261012,2026-10-13 06:44:00,UTR65802645,REF_29422,{}
STL_29423,TXN_39423,HDFC Bank,5781,RTG123456,SWIFT123,3584.36,INR,settled,,BATCH_20261012,2026-10-13 08:46:00,UTR22909022,REF_29423,{}
STL_29424,TXN_39424,ICICI Bank,1103,RTG123456,SWIFT123,10300.92,INR,settled,,BATCH_20261012,2026-10-13 08:48:00,UTR16602352,REF_29424,{}
STL_29425,TXN_39425,HDFC Bank,2428,RTG123456,SWIFT123,22457.95,INR,settled,,BATCH_20261012,2026-10-13 07:50:00,UTR57016898,REF_29425,{}
STL_29426,TXN_39426,HDFC Bank,6230,RTG123456,SWIFT123,16734.6,INR,settled,,BATCH_20261012,2026-10-13 08:52:00,UTR13441117,REF_29426,{}
STL_29427,TXN_39427,Axis Bank,7751,RTG123456,SWIFT123,7945.57,INR,settled,,BATCH_20261012,2026-10-13 07:54:00,UTR57680509,REF_29427,{}
STL_29428,TXN_39428,ICICI Bank,1939,RTG123456,SWIFT123,23410.64,INR,pending,,BATCH_20261012,,,REF_29428,{}
STL_29429,TXN_39429,SBI,6885,RTG123456,SWIFT123,602.21,INR,settled,,BATCH_20261012,2026-10-13 07:58:00,UTR86648821,REF_29429,{}
STL_29430,TXN_39430,ICICI Bank,3728,RTG123456,SWIFT123,24325.05,INR,settled,,BATCH_20261012,2026-10-13 06:00:00,UTR14439953,REF_29430,{}
STL_29431,TXN_39431,HDFC Bank,1790,RTG123456,SWIFT123,21272.75,INR,settled,,BATCH_20261012,2026-10-13 08:02:00,UTR61500903,REF_29431,{}
STL_29432,TXN_39432,ICICI Bank,2493,RTG123456,SWIFT123,10219.56,INR,pending,,BATCH_20261012,,,REF_29432,{}
STL_29433,TXN_39433,HDFC Bank,5382,RTG123456,SWIFT123,23689.07,INR,settled,,BATCH_20261012,2026-10-13 08:06:00,UTR33678082,REF_29433,{}
STL_29434,TXN_39434,SBI,2259,RTG123456,SWIFT123,9543.35,INR,settled,,BATCH_20261012,2026-10-13 06:08:00,UTR46271397,REF_29434,{}
STL_29435,TXN_39435,HDFC Bank,5451,RTG123456,SWIFT123,4889.51,INR,settled,,BATCH_20261012,2026-10-13 08:10:00,UTR53697566,REF_29435,{}
STL_29436,TXN_39436,ICICI Bank,4074,RTG123456,SWIFT123,5773.24,INR,settled,,BATCH_20261012,2026-10-13 08:12:00,UTR68898156,REF_29436,{}
STL_29437,TXN_39437,ICICI Bank,5218,RTG123456,SWIFT123,18197.66,INR,settled,,BATCH_20261012,2026-10-13 10:14:00,UTR79381584,REF_29437,{}
STL_29438,TXN_39438,HDFC Bank,8260,RTG123456,SWIFT123,22694.31,INR,settled,,BATCH_20261012,2026-10-13 07:16:00,UTR97108534,REF_29438,{}
STL_29439,TXN_39439,Axis Bank,7564,RTG123456,SWIFT123,20399.65,INR,settled,,BATCH_20261012,2026-10-13 07:18:00,UTR20542329,REF_29439,{}
STL_29440,TXN_39440,ICICI Bank,9702,RTG123456,SWIFT123,21387.45,INR,settled,,BATCH_20261012,2026-10-13 09:20:00,UTR77495806,REF_29440,{}
STL_29441,TXN_39441,SBI,9435,RTG123456,SWIFT123,17904.04,INR,settled,,BATCH_20261012,2026-10-13 09:22:00,UTR43422591,REF_29441,{}
STL_29443,TXN_39443,HDFC Bank,9522,RTG123456,SWIFT123,15231.06,INR,settled,,BATCH_20261012,2026-10-13 07:26:00,UTR59890034,REF_29443,{}
STL_29444,TXN_39444,ICICI Bank,6623,RTG123456,SWIFT123,17949.26,INR,settled,,BATCH_20261012,2026-10-13 10:28:00,UTR62022380,REF_29444,{}
STL_29445,TXN_39445,Axis Bank,5617,RTG123456,SWIFT123,1917.16,INR,settled,,BATCH_20261012,2026-10-13 08:30:00,UTR81031595,REF_29445,{}
STL_29446,TXN_39446,HDFC Bank,4490,RTG123456,SWIFT123,10277.75,INR,settled,,BATCH_20261012,2026-10-13 10:32:00,UTR35912259,REF_29446,{}
STL_29447,TXN_39447,SBI,9593,RTG123456,SWIFT123,20757.16,INR,settled,,BATCH_20261012,2026-10-13 06:34:00,UTR94155189,REF_29447,{}
STL_29448,TXN_39448,SBI,5122,RTG123456,SWIFT123,15770.21,INR,settled,,BATCH_20261012,2026-10-13 10:36:00,UTR62757019,REF_29448,{}
STL_29449,TXN_39449,ICICI Bank,8867,RTG123456,SWIFT123,18226.78,INR,settled,,BATCH_20261012,2026-10-13 08:38:00,UTR55826697,REF_29449,{}
STL_29450,TXN_39450,Axis Bank,3973,RTG123456,SWIFT123,20122.17,INR,settled,,BATCH_20261012,2026-10-13 07:40:00,UTR26846605,REF_29450,{}
STL_29451,TXN_39451,Axis Bank,7242,RTG123456,SWIFT123,10279.5,INR,pending,,BATCH_20261012,,,REF_29451,{}
STL_29452,TXN_39452,ICICI Bank,9545,RTG123456,SWIFT123,23942.46,INR,settled,,BATCH_20261012,2026-10-13 10:44:00,UTR78879026,REF_29452,{}
STL_29453,TXN_39453,SBI,9147,RTG123456,SWIFT123,14013.92,INR,settled,,BATCH_20261012,2026-10-13 10:46:00,UTR60622452,REF_29453,{}
STL_29455,TXN_39455,SBI,8131,RTG123456,SWIFT123,10503.66,INR,settled,,BATCH_20261012,2026-10-13 10:50:00,UTR83986170,REF_29455,{}
STL_29456,TXN_39456,Axis Bank,6409,RTG123456,SWIFT123,353.51,INR,settled,,BATCH_20261012,2026-10-13 10:52:00,UTR39908666,REF_29456,{}
STL_29457,TXN_39457,Axis Bank,1207,RTG123456,SWIFT123,3308.22,INR,settled,,BATCH_20261012,2026-10-13 09:54:00,UTR41570667,REF_29457,{}
STL_29458,TXN_39458,Axis Bank,7014,RTG123456,SWIFT123,2686.18,INR,settled,,BATCH_20261012,2026-10-13 06:56:00,UTR72464075,REF_29458,{}
STL_29459,TXN_39459,SBI,9290,RTG123456,SWIFT123,24863.88,INR,settled,,BATCH_20261012,2026-10-13 07:58:00,UTR17112216,REF_29459,{}
STL_29460,TXN_39460,ICICI Bank,6080,RTG123456,SWIFT123,6383.38,INR,settled,,BATCH_20261012,2026-10-13 08:00:00,UTR64067102,REF_29460,{}
STL_29461,TXN_39461,HDFC Bank,4583,RTG123456,SWIFT123,8763.92,INR,settled,,BATCH_20261012,2026-10-13 10:02:00,UTR89955050,REF_29461,{}
STL_29462,TXN_39462,SBI,1802,RTG123456,SWIFT123,10590.46,INR,settled,,BATCH_20261012,2026-10-13 08:04:00,UTR44457840,REF_29462,{}
STL_29464,TXN_39464,ICICI Bank,3651,RTG123456,SWIFT123,14636.1,INR,settled,,BATCH_20261012,2026-10-13 10:08:00,UTR43871369,REF_29464,{}
STL_29465,TXN_39465,Axis Bank,5695,RTG123456,SWIFT123,21387.94,INR,settled,,BATCH_20261012,2026-10-13 07:10:00,UTR77617538,REF_29465,{}
STL_29466,TXN_39466,SBI,5518,RTG123456,SWIFT123,21889.91,INR,settled,,BATCH_20261012,2026-10-13 11:12:00,UTR58549707,REF_29466,{}
STL_29467,TXN_39467,SBI,9773,RTG123456,SWIFT123,2974.06,INR,settled,,BATCH_20261012,2026-10-13 08:14:00,UTR37009207,REF_29467,{}
STL_29468,TXN_39468,Axis Bank,9286,RTG123456,SWIFT123,1742.24,INR,settled,,BATCH_20261012,2026-10-13 09:16:00,UTR64274976,REF_29468,{}
STL_29469,TXN_39469,ICICI Bank,8699,RTG123456,SWIFT123,6831.28,INR,settled,,BATCH_20261012,2026-10-13 10:18:00,UTR89153985,REF_29469,{}
STL_29471,TXN_39471,Axis Bank,1501,RTG123456,SWIFT123,8103.99,INR,settled,,BATCH_20261012,2026-10-13 08:22:00,UTR51007469,REF_29471,{}
STL_29472,TXN_39472,HDFC Bank,8905,RTG123456,SWIFT123,519.23,INR,settled,,BATCH_20261012,2026-10-13 07:24:00,UTR10902453,REF_29472,{}
STL_29473,TXN_39473,ICICI Bank,8623,RTG123456,SWIFT123,24134.6,INR,settled,,BATCH_20261012,2026-10-13 09:26:00,UTR57898313,REF_29473,{}
STL_29475,TXN_39475,SBI,6832,RTG123456,SWIFT123,6979.44,INR,settled,,BATCH_20261012,2026-10-13 08:30:00,UTR89376017,REF_29475,{}
STL_29476,TXN_39476,ICICI Bank,1372,RTG123456,SWIFT123,8480.38,INR,settled,,BATCH_20261012,2026-10-13 08:32:00,UTR85083130,REF_29476,{}
STL_29477,TXN_39477,SBI,6129,RTG123456,SWIFT123,15530.33,INR,settled,,BATCH_20261012,2026-10-13 08:34:00,UTR34739160,REF_29477,{}
STL_29478,TXN_39478,SBI,4560,RTG123456,SWIFT123,9808.84,INR,settled,,BATCH_20261012,2026-10-13 08:36:00,UTR16480760,REF_29478,{}
STL_29479,TXN_39479,HDFC Bank,6494,RTG123456,SWIFT123,13054.32,INR,settled,,BATCH_20261012,2026-10-13 08:38:00,UTR44746551,REF_29479,{}
STL_29480,TXN_39480,Axis Bank,3538,RTG123456,SWIFT123,18878.34,INR,settled,,BATCH_20261012,2026-10-13 08:40:00,UTR69166636,REF_29480,{}
STL_29481,TXN_39481,HDFC Bank,4582,RTG123456,SWIFT123,3855.89,INR,settled,,BATCH_20261012,2026-10-13 09:42:00,UTR67846054,REF_29481,{}
STL_29482,TXN_39482,ICICI Bank,2284,RTG123456,SWIFT123,2788.91,INR,settled,,BATCH_20261012,2026-10-13 10:44:00,UTR26427559,REF_29482,{}
STL_29483,TXN_39483,SBI,8833,RTG123456,SWIFT123,10178.92,INR,settled,,BATCH_20261012,2026-10-13 11:46:00,UTR90086145,REF_29483,{}
STL_29484,TXN_39484,SBI,8039,RTG123456,SWIFT123,16989.23,INR,settled,,BATCH_20261012,2026-10-13 09:48:00,UTR90896236,REF_29484,{}
STL_29486,TXN_39486,HDFC Bank,8909,RTG123456,SWIFT123,18471.85,INR,settled,,BATCH_20261012,2026-10-13 07:52:00,UTR91644192,REF_29486,{}
STL_29488,TXN_39488,Axis Bank,8123,RTG123456,SWIFT123,2660.89,INR,settled,,BATCH_20261012,2026-10-13 11:56:00,UTR61185557,REF_29488,{}
STL_29491,TXN_39491,HDFC Bank,1618,RTG123456,SWIFT123,5929.39,INR,settled,,BATCH_20261012,2026-10-13 08:02:00,UTR41479854,REF_29491,{}
STL_29492,TXN_39492,Axis Bank,5449,RTG123456,SWIFT123,12282.12,INR,settled,,BATCH_20261012,2026-10-13 09:04:00,UTR92109269,REF_29492,{}
STL_29493,TXN_39493,ICICI Bank,2460,RTG123456,SWIFT123,11146.22,INR,settled,,BATCH_20261012,2026-10-13 09:06:00,UTR56555522,REF_29493,{}
STL_29494,TXN_39494,Axis Bank,3567,RTG123456,SWIFT123,12490.89,INR,settled,,BATCH_20261012,2026-10-13 09:08:00,UTR95918208,REF_29494,{}
STL_29495,TXN_39495,ICICI Bank,2696,RTG123456,SWIFT123,24068.75,INR,settled,,BATCH_20261012,2026-10-13 10:10:00,UTR88313330,REF_29495,{}
STL_29496,TXN_39496,HDFC Bank,6048,RTG123456,SWIFT123,8182.67,INR,settled,,BATCH_20261012,2026-10-13 08:12:00,UTR79056920,REF_29496,{}
STL_29497,TXN_39497,SBI,4967,RTG123456,SWIFT123,8656.44,INR,settled,,BATCH_20261012,2026-10-13 09:14:00,UTR17891280,REF_29497,{}
STL_29499,TXN_39499,ICICI Bank,4821,RTG123456,SWIFT123,4281.66,INR,settled,,BATCH_20261012,2026-10-13 09:18:00,UTR55986972,REF_29499,{}
STL_29500,TXN_39500,Axis Bank,4905,RTG123456,SWIFT123,24134.04,INR,settled,,BATCH_20261012,2026-10-13 11:20:00,UTR35550923,REF_29500,{}
STL_29502,TXN_39502,Axis Bank,7985,RTG123456,SWIFT123,19308.34,INR,settled,,BATCH_20261012,2026-10-13 10:24:00,UTR22767129,REF_29502,{}
STL_29503,TXN_39503,SBI,4912,RTG123456,SWIFT123,22456.66,INR,settled,,BATCH_20261012,2026-10-13 12:26:00,UTR64020076,REF_29503,{}
STL_29504,TXN_39504,HDFC Bank,7718,RTG123456,SWIFT123,17714.68,INR,settled,,BATCH_20261012,2026-10-13 08:28:00,UTR20509655,REF_29504,{}
STL_29505,TXN_39505,HDFC Bank,9231,RTG123456,SWIFT123,8180.06,INR,settled,,BATCH_20261012,2026-10-13 09:30:00,UTR51468682,REF_29505,{}
STL_29506,TXN_39506,Axis Bank,3565,RTG123456,SWIFT123,940.78,INR,settled,,BATCH_20261012,2026-10-13 09:32:00,UTR11880928,REF_29506,{}
STL_29507,TXN_39507,SBI,7868,RTG123456,SWIFT123,6647.0,INR,settled,,BATCH_20261012,2026-10-13 12:34:00,UTR74678938,REF_29507,{}
STL_29508,TXN_39508,ICICI Bank,9282,RTG123456,SWIFT123,17918.24,INR,settled,,BATCH_20261012,2026-10-13 10:36:00,UTR97215439,REF_29508,{}
STL_29509,TXN_39509,SBI,5091,RTG123456,SWIFT123,4645.25,INR,settled,,BATCH_20261012,2026-10-13 11:38:00,UTR71772201,REF_29509,{}
STL_29510,TXN_39510,HDFC Bank,8263,RTG123456,SWIFT123,15664.73,INR,pending,,BATCH_20261012,,,REF_29510,{}
STL_29511,TXN_39511,Axis Bank,8350,RTG123456,SWIFT123,3143.93,INR,settled,,BATCH_20261012,2026-10-13 09:42:00,UTR66774985,REF_29511,{}
STL_29512,TXN_39512,Axis Bank,9481,RTG123456,SWIFT123,713.25,INR,settled,,BATCH_20261012,2026-10-13 09:44:00,UTR97717797,REF_29512,{}
STL_29513,TXN_39513,SBI,5572,RTG123456,SWIFT123,23941.49,INR,settled,,BATCH_20261012,2026-10-13 08:46:00,UTR71280229,REF_29513,{}
STL_29514,TXN_39514,HDFC Bank,7363,RTG123456,SWIFT123,15868.4,INR,settled,,BATCH_20261012,2026-10-13 10:48:00,UTR69873855,REF_29514,{}
STL_29515,TXN_39515,HDFC Bank,3533,RTG123456,SWIFT123,9905.79,INR,settled,,BATCH_20261012,2026-10-13 08:50:00,UTR35960892,REF_29515,{}
STL_29516,TXN_39516,SBI,9011,RTG123456,SWIFT123,18498.96,INR,settled,,BATCH_20261012,2026-10-13 08:52:00,UTR74332690,REF_29516,{}
STL_29517,TXN_39517,HDFC Bank,6565,RTG123456,SWIFT123,13165.12,INR,settled,,BATCH_20261012,2026-10-13 10:54:00,UTR30542020,REF_29517,{}
STL_29518,TXN_39518,SBI,8091,RTG123456,SWIFT123,7547.6,INR,settled,,BATCH_20261012,2026-10-13 09:56:00,UTR82599057,REF_29518,{}
STL_29519,TXN_39519,HDFC Bank,1109,RTG123456,SWIFT123,13407.82,INR,settled,,BATCH_20261012,2026-10-13 08:58:00,UTR30555922,REF_29519,{}
STL_29520,TXN_39520,SBI,7138,RTG123456,SWIFT123,17436.54,INR,settled,,BATCH_20261012,2026-10-13 12:00:00,UTR20888538,REF_29520,{}
STL_29521,TXN_39521,SBI,9933,RTG123456,SWIFT123,2681.7,INR,pending,,BATCH_20261012,,,REF_29521,{}
STL_29522,TXN_39522,SBI,2365,RTG123456,SWIFT123,22548.72,INR,pending,,BATCH_20261012,,,REF_29522,{}
STL_29523,TXN_39523,SBI,5712,RTG123456,SWIFT123,1331.03,INR,settled,,BATCH_20261012,2026-10-13 13:06:00,UTR87394025,REF_29523,{}
STL_29524,TXN_39524,HDFC Bank,4451,RTG123456,SWIFT123,3922.54,INR,settled,,BATCH_20261012,2026-10-13 10:08:00,UTR53753600,REF_29524,{}
STL_29526,TXN_39526,HDFC Bank,6985,RTG123456,SWIFT123,14641.05,INR,settled,,BATCH_20261012,2026-10-13 13:12:00,UTR68571025,REF_29526,{}
STL_29527,TXN_39527,ICICI Bank,3756,RTG123456,SWIFT123,15433.66,INR,settled,,BATCH_20261012,2026-10-13 09:14:00,UTR36637888,REF_29527,{}
STL_29528,TXN_39528,Axis Bank,7759,RTG123456,SWIFT123,4744.27,INR,settled,,BATCH_20261012,2026-10-13 09:16:00,UTR85170442,REF_29528,{}
STL_29529,TXN_39529,HDFC Bank,3533,RTG123456,SWIFT123,16170.41,INR,settled,,BATCH_20261012,2026-10-13 11:18:00,UTR69009128,REF_29529,{}
STL_29530,TXN_39530,SBI,7040,RTG123456,SWIFT123,21776.66,INR,settled,,BATCH_20261012,2026-10-13 09:20:00,UTR79405816,REF_29530,{}
STL_29531,TXN_39531,ICICI Bank,3862,RTG123456,SWIFT123,22405.3,INR,settled,,BATCH_20261012,2026-10-13 09:22:00,UTR40480185,REF_29531,{}
STL_29532,TXN_39532,SBI,7477,RTG123456,SWIFT123,13522.28,INR,settled,,BATCH_20261012,2026-10-13 09:24:00,UTR10745251,REF_29532,{}
STL_29533,TXN_39533,SBI,6510,RTG123456,SWIFT123,19164.06,INR,settled,,BATCH_20261012,2026-10-13 12:26:00,UTR28913817,REF_29533,{}
STL_29534,TXN_39534,SBI,2066,RTG123456,SWIFT123,14785.89,INR,settled,,BATCH_20261012,2026-10-13 11:28:00,UTR44302569,REF_29534,{}
STL_29535,TXN_39535,ICICI Bank,2738,RTG123456,SWIFT123,16517.05,INR,settled,,BATCH_20261012,2026-10-13 12:30:00,UTR53961528,REF_29535,{}
STL_29537,TXN_39537,SBI,4925,RTG123456,SWIFT123,12988.71,INR,settled,,BATCH_20261012,2026-10-13 10:34:00,UTR12499431,REF_29537,{}
STL_29539,TXN_39539,HDFC Bank,9094,RTG123456,SWIFT123,24439.59,INR,settled,,BATCH_20261012,2026-10-13 13:38:00,UTR61510080,REF_29539,{}
STL_29540,TXN_39540,HDFC Bank,9349,RTG123456,SWIFT123,10734.11,INR,settled,,BATCH_20261012,2026-10-13 09:40:00,UTR55716849,REF_29540,{}
STL_29541,TXN_39541,ICICI Bank,8044,RTG123456,SWIFT123,15705.33,INR,settled,,BATCH_20261012,2026-10-13 11:42:00,UTR33719875,REF_29541,{}
STL_29542,TXN_39542,HDFC Bank,8669,RTG123456,SWIFT123,19170.35,INR,settled,,BATCH_20261012,2026-10-13 09:44:00,UTR94470347,REF_29542,{}
STL_29543,TXN_39543,ICICI Bank,3246,RTG123456,SWIFT123,3428.91,INR,settled,,BATCH_20261012,2026-10-13 12:46:00,UTR43431735,REF_29543,{}
STL_29545,TXN_39545,ICICI Bank,4766,RTG123456,SWIFT123,24265.63,INR,settled,,BATCH_20261012,2026-10-13 11:50:00,UTR41196735,REF_29545,{}
STL_29548,TXN_39548,Axis Bank,9281,RTG123456,SWIFT123,24794.58,INR,settled,,BATCH_20261012,2026-10-13 10:56:00,UTR97986839,REF_29548,{}
STL_29549,TXN_39549,SBI,9673,RTG123456,SWIFT123,24892.07,INR,settled,,BATCH_20261012,2026-10-13 12:58:00,UTR55783951,REF_29549,{}
STL_29550,TXN_39550,Axis Bank,2924,RTG123456,SWIFT123,7304.98,INR,settled,,BATCH_20261012,2026-10-13 11:00:00,UTR67053793,REF_29550,{}
STL_29551,TXN_39551,Axis Bank,6784,RTG123456,SWIFT123,15309.6,INR,settled,,BATCH_20261012,2026-10-13 11:02:00,UTR22203499,REF_29551,{}
STL_29552,TXN_39552,HDFC Bank,5160,RTG123456,SWIFT123,14468.56,INR,settled,,BATCH_20261012,2026-10-13 13:04:00,UTR12445636,REF_29552,{}
STL_29553,TXN_39553,HDFC Bank,9998,RTG123456,SWIFT123,19734.13,INR,settled,,BATCH_20261012,2026-10-13 12:06:00,UTR10351831,REF_29553,{}
STL_29554,TXN_39554,Axis Bank,7175,RTG123456,SWIFT123,17549.97,INR,settled,,BATCH_20261012,2026-10-13 10:08:00,UTR17130546,REF_29554,{}
STL_29555,TXN_39555,SBI,3620,RTG123456,SWIFT123,11004.09,INR,settled,,BATCH_20261012,2026-10-13 11:10:00,UTR62076044,REF_29555,{}
STL_29556,TXN_39556,ICICI Bank,1975,RTG123456,SWIFT123,686.67,INR,settled,,BATCH_20261012,2026-10-13 14:12:00,UTR29534576,REF_29556,{}
STL_29557,TXN_39557,ICICI Bank,6692,RTG123456,SWIFT123,18802.68,INR,settled,,BATCH_20261012,2026-10-13 10:14:00,UTR88565278,REF_29557,{}
STL_29559,TXN_39559,ICICI Bank,4187,RTG123456,SWIFT123,24130.65,INR,settled,,BATCH_20261012,2026-10-13 12:18:00,UTR46787186,REF_29559,{}
STL_29560,TXN_39560,ICICI Bank,1366,RTG123456,SWIFT123,24714.08,INR,settled,,BATCH_20261012,2026-10-13 14:20:00,UTR47787847,REF_29560,{}
STL_29561,TXN_39561,HDFC Bank,7037,RTG123456,SWIFT123,15550.44,INR,settled,,BATCH_20261012,2026-10-13 14:22:00,UTR36148958,REF_29561,{}
STL_29562,TXN_39562,SBI,3022,RTG123456,SWIFT123,9061.04,INR,settled,,BATCH_20261012,2026-10-13 13:24:00,UTR99263582,REF_29562,{}
STL_29563,TXN_39563,Axis Bank,6441,RTG123456,SWIFT123,7206.4,INR,settled,,BATCH_20261012,2026-10-13 13:26:00,UTR31284398,REF_29563,{}
STL_29564,TXN_39564,HDFC Bank,5839,RTG123456,SWIFT123,3617.43,INR,settled,,BATCH_20261012,2026-10-13 13:28:00,UTR11955595,REF_29564,{}
STL_29565,TXN_39565,Axis Bank,9510,RTG123456,SWIFT123,11464.81,INR,settled,,BATCH_20261012,2026-10-13 14:30:00,UTR75530231,REF_29565,{}
STL_29566,TXN_39566,Axis Bank,4259,RTG123456,SWIFT123,9427.96,INR,settled,,BATCH_20261012,2026-10-13 10:32:00,UTR61720780,REF_29566,{}
STL_29568,TXN_39568,Axis Bank,8211,RTG123456,SWIFT123,9891.41,INR,settled,,BATCH_20261012,2026-10-13 10:36:00,UTR59623972,REF_29568,{}
STL_29569,TXN_39569,ICICI Bank,6585,RTG123456,SWIFT123,24389.23,INR,settled,,BATCH_20261012,2026-10-13 12:38:00,UTR58869916,REF_29569,{}
STL_29570,TXN_39570,HDFC Bank,9306,RTG123456,SWIFT123,10552.66,INR,settled,,BATCH_20261012,2026-10-13 14:40:00,UTR78085914,REF_29570,{}
STL_29571,TXN_39571,ICICI Bank,6594,RTG123456,SWIFT123,15335.49,INR,settled,,BATCH_20261012,2026-10-13 14:42:00,UTR38289683,REF_29571,{}
STL_29572,TXN_39572,ICICI Bank,6836,RTG123456,SWIFT123,10924.82,INR,settled,,BATCH_20261012,2026-10-13 12:44:00,UTR57557273,REF_29572,{}
STL_29573,TXN_39573,HDFC Bank,4809,RTG123456,SWIFT123,22100.57,INR,settled,,BATCH_20261012,2026-10-13 12:46:00,UTR15261184,REF_29573,{}
STL_29574,TXN_39574,SBI,3774,RTG123456,SWIFT123,14684.63,INR,settled,,BATCH_20261012,2026-10-13 14:48:00,UTR95451814,REF_29574,{}
STL_29576,TXN_39576,HDFC Bank,7983,RTG123456,SWIFT123,12552.56,INR,settled,,BATCH_20261012,2026-10-13 11:52:00,UTR29096889,REF_29576,{}
STL_29577,TXN_39577,Axis Bank,6002,RTG123456,SWIFT123,4277.5,INR,settled,,BATCH_20261012,2026-10-13 12:54:00,UTR74133674,REF_29577,{}
STL_29578,TXN_39578,ICICI Bank,9582,RTG123456,SWIFT123,8137.88,INR,settled,,BATCH_20261012,2026-10-13 10:56:00,UTR33360515,REF_29578,{}
STL_29579,TXN_39579,ICICI Bank,4199,RTG123456,SWIFT123,12549.08,INR,settled,,BATCH_20261012,2026-10-13 12:58:00,UTR51162920,REF_29579,{}
STL_29580,TXN_39580,HDFC Bank,4547,RTG123456,SWIFT123,5718.6,INR,settled,,BATCH_20261012,2026-10-13 13:00:00,UTR80438972,REF_29580,{}
STL_29581,TXN_39581,SBI,4244,RTG123456,SWIFT123,6082.8,INR,settled,,BATCH_20261012,2026-10-13 15:02:00,UTR11968729,REF_29581,{}
STL_29582,TXN_39582,ICICI Bank,6076,RTG123456,SWIFT123,16887.7,INR,settled,,BATCH_20261012,2026-10-13 15:04:00,UTR46400085,REF_29582,{}
STL_29583,TXN_39583,ICICI Bank,1872,RTG123456,SWIFT123,22321.7,INR,settled,,BATCH_20261012,2026-10-13 13:06:00,UTR46953154,REF_29583,{}
STL_29584,TXN_39584,HDFC Bank,1301,RTG123456,SWIFT123,7477.41,INR,settled,,BATCH_20261012,2026-10-13 15:08:00,UTR50139354,REF_29584,{}
STL_29585,TXN_39585,Axis Bank,8190,RTG123456,SWIFT123,8886.96,INR,settled,,BATCH_20261012,2026-10-13 12:10:00,UTR19664455,REF_29585,{}
STL_29587,TXN_39587,HDFC Bank,7538,RTG123456,SWIFT123,12516.78,INR,settled,,BATCH_20261012,2026-10-13 12:14:00,UTR23770381,REF_29587,{}
STL_29588,TXN_39588,SBI,3573,RTG123456,SWIFT123,5123.54,INR,settled,,BATCH_20261012,2026-10-13 12:16:00,UTR98739531,REF_29588,{}
STL_29589,TXN_39589,SBI,3042,RTG123456,SWIFT123,21236.76,INR,settled,,BATCH_20261012,2026-10-13 13:18:00,UTR29378654,REF_29589,{}
STL_29591,TXN_39591,Axis Bank,2936,RTG123456,SWIFT123,15181.61,INR,settled,,BATCH_20261012,2026-10-13 14:22:00,UTR59124066,REF_29591,{}
STL_29592,TXN_39592,Axis Bank,7869,RTG123456,SWIFT123,23306.05,INR,settled,,BATCH_20261012,2026-10-13 13:24:00,UTR66506594,REF_29592,{}
STL_29593,TXN_39593,SBI,3093,RTG123456,SWIFT123,11006.93,INR,settled,,BATCH_20261012,2026-10-13 11:26:00,UTR86666611,REF_29593,{}
STL_29594,TXN_39594,Axis Bank,5646,RTG123456,SWIFT123,13645.66,INR,settled,,BATCH_20261012,2026-10-13 14:28:00,UTR70428734,REF_29594,{}
STL_29595,TXN_39595,SBI,6427,RTG123456,SWIFT123,21254.31,INR,settled,,BATCH_20261012,2026-10-13 13:30:00,UTR89698120,REF_29595,{}
STL_29596,TXN_39596,ICICI Bank,4234,RTG123456,SWIFT123,12287.71,INR,settled,,BATCH_20261012,2026-10-13 15:32:00,UTR62849135,REF_29596,{}
STL_29597,TXN_39597,SBI,2702,RTG123456,SWIFT123,11115.55,INR,settled,,BATCH_20261012,2026-10-13 14:34:00,UTR66321753,REF_29597,{}
STL_29598,TXN_39598,SBI,2470,RTG123456,SWIFT123,20345.32,INR,settled,,BATCH_20261012,2026-10-13 11:36:00,UTR53517872,REF_29598,{}
STL_29600,TXN_39600,Axis Bank,7856,RTG123456,SWIFT123,16116.46,INR,pending,,BATCH_20261012,,,REF_29600,{}
STL_29601,TXN_39601,ICICI Bank,1814,RTG123456,SWIFT123,6025.21,INR,settled,,BATCH_20261012,2026-10-13 13:42:00,UTR12905557,REF_29601,{}
STL_29602,TXN_39602,Axis Bank,1274,RTG123456,SWIFT123,3716.22,INR,settled,,BATCH_20261012,2026-10-13 11:44:00,UTR73010965,REF_29602,{}
